OBJECTID,FECHA,ID_BALIZA,Máximo,Promedio,MEDIA,MAXIMO
544,2022/02/13 00:00:00+00,4,8400,3065,3065,8400
545,2022/02/13 00:00:00+00,5,50000,43177,43177,50000
546,2022/02/13 00:00:00+00,6,40382,17635,17635,40382
547,2022/02/13 00:00:00+00,7,753,346,346,753
548,2022/02/13 00:00:00+00,8,40000,39801,39801,40000
549,2022/02/13 00:00:00+00,9,36374,18889,18889,36374
550,2022/02/13 00:00:00+00,10,10262,3748,3748,10262
551,2022/02/13 00:00:00+00,11,0,0,0,0
552,2022/02/13 00:00:00+00,12,50000,20332,20332,50000
553,2022/02/13 00:00:00+00,13,50000,24989,24989,50000
554,2022/02/13 00:00:00+00,14,49400,18174,18174,49400
556,2022/02/14 00:00:00+00,1,0,0,0,0
557,2022/02/14 00:00:00+00,2,0,0,0,0
558,2022/02/14 00:00:00+00,3,0,0,0,0
559,2022/02/14 00:00:00+00,4,6650,2476,2476,6650
560,2022/02/14 00:00:00+00,5,50000,47835,47835,50000
561,2022/02/14 00:00:00+00,6,41541,22353,22353,41541
562,2022/02/14 00:00:00+00,7,509,329,329,509
563,2022/02/14 00:00:00+00,8,40000,40000,40000,40000
564,2022/02/14 00:00:00+00,9,38845,22017,22017,38845
565,2022/02/14 00:00:00+00,10,8552,4777,4777,8552
566,2022/02/14 00:00:00+00,11,0,0,0,0
567,2022/02/14 00:00:00+00,12,50000,15684,15684,50000
568,2022/02/14 00:00:00+00,13,50000,15015,15015,50000
569,2022/02/14 00:00:00+00,14,42350,17539,17539,42350
571,2022/02/15 00:00:00+00,1,0,0,0,0
572,2022/02/15 00:00:00+00,2,0,0,0,0
573,2022/02/15 00:00:00+00,3,0,0,0,0
574,2022/02/15 00:00:00+00,4,7400,2854,2854,7400
575,2022/02/15 00:00:00+00,5,50000,44020,44020,50000
576,2022/02/15 00:00:00+00,6,34852,19708,19708,34852
577,2022/02/15 00:00:00+00,7,575,323,323,575
578,2022/02/15 00:00:00+00,8,40000,39851,39851,40000
579,2022/02/15 00:00:00+00,9,38436,21992,21992,38436
580,2022/02/15 00:00:00+00,10,7502,5053,5053,7502
581,2022/02/15 00:00:00+00,11,0,0,0,0
582,2022/02/15 00:00:00+00,12,50000,18319,18319,50000
583,2022/02/15 00:00:00+00,13,50000,20635,20635,50000
584,2022/02/15 00:00:00+00,14,44900,17449,17449,44900
586,2022/02/16 00:00:00+00,1,0,0,0,0
587,2022/02/16 00:00:00+00,2,0,0,0,0
588,2022/02/16 00:00:00+00,3,0,0,0,0
589,2022/02/16 00:00:00+00,4,7000,3125,3125,7000
590,2022/02/16 00:00:00+00,5,50000,16010,16010,50000
591,2022/02/16 00:00:00+00,6,27413,15547,15547,27413
592,2022/02/16 00:00:00+00,7,999,299,299,999
593,2022/02/16 00:00:00+00,8,40000,35959,35959,40000
594,2022/02/16 00:00:00+00,9,31960,12332,12332,31960
595,2022/02/16 00:00:00+00,10,12059,4698,4698,12059
596,2022/02/16 00:00:00+00,11,0,0,0,0
597,2022/02/16 00:00:00+00,12,43100,14537,14537,43100
598,2022/02/16 00:00:00+00,13,50000,20417,20417,50000
599,2022/02/16 00:00:00+00,14,38000,11740,11740,38000
601,2022/02/17 00:00:00+00,1,0,0,0,0
602,2022/02/17 00:00:00+00,2,0,0,0,0
603,2022/02/17 00:00:00+00,3,0,0,0,0
604,2022/02/17 00:00:00+00,4,6250,3031,3031,6250
605,2022/02/17 00:00:00+00,5,50000,38707,38707,50000
606,2022/02/17 00:00:00+00,6,28408,16443,16443,28408
607,2022/02/17 00:00:00+00,7,817,499,499,817
608,2022/02/17 00:00:00+00,8,40000,40000,40000,40000
609,2022/02/17 00:00:00+00,9,39855,17318,17318,39855
610,2022/02/17 00:00:00+00,10,9793,5559,5559,9793
611,2022/02/17 00:00:00+00,11,0,0,0,0
612,2022/02/17 00:00:00+00,12,50000,22246,22246,50000
613,2022/02/17 00:00:00+00,13,50000,18453,18453,50000
614,2022/02/17 00:00:00+00,14,42250,17172,17172,42250
616,2022/02/18 00:00:00+00,1,0,0,0,0
617,2022/02/18 00:00:00+00,2,0,0,0,0
618,2022/02/18 00:00:00+00,3,0,0,0,0
619,2022/02/18 00:00:00+00,4,9250,2922,2922,9250
620,2022/02/18 00:00:00+00,5,50000,35028,35028,50000
621,2022/02/18 00:00:00+00,6,34830,17253,17253,34830
622,2022/02/18 00:00:00+00,7,1407,593,593,1407
623,2022/02/18 00:00:00+00,8,40000,37561,37561,40000
624,2022/02/18 00:00:00+00,9,34737,14392,14392,34737
625,2022/02/18 00:00:00+00,10,18269,5990,5990,18269
626,2022/02/18 00:00:00+00,11,0,0,0,0
627,2022/02/18 00:00:00+00,12,49950,16796,16796,49950
628,2022/02/18 00:00:00+00,13,50000,17702,17702,50000
629,2022/02/18 00:00:00+00,14,45750,16729,16729,45750
631,2022/02/19 00:00:00+00,1,0,0,0,0
632,2022/02/19 00:00:00+00,2,0,0,0,0
633,2022/02/19 00:00:00+00,3,0,0,0,0
634,2022/02/19 00:00:00+00,4,12200,2517,2517,12200
635,2022/02/19 00:00:00+00,5,50000,9647,9647,50000
636,2022/02/19 00:00:00+00,6,24501,4596,4596,24501
637,2022/02/19 00:00:00+00,7,868,364,364,868
638,2022/02/19 00:00:00+00,8,40000,29566,29566,40000
639,2022/02/19 00:00:00+00,9,34466,11584,11584,34466
640,2022/02/19 00:00:00+00,10,21117,6543,6543,21117
641,2022/02/19 00:00:00+00,11,0,0,0,0
642,2022/02/19 00:00:00+00,12,10500,2691,2691,10500
643,2022/02/19 00:00:00+00,13,14900,2380,2380,14900
644,2022/02/19 00:00:00+00,14,30450,5521,5521,30450
646,2022/02/20 00:00:00+00,1,0,0,0,0
647,2022/02/20 00:00:00+00,2,0,0,0,0
648,2022/02/20 00:00:00+00,3,0,0,0,0
649,2022/02/20 00:00:00+00,4,10000,3277,3277,10000
650,2022/02/20 00:00:00+00,5,50000,22023,22023,50000
651,2022/02/20 00:00:00+00,6,25400,5701,5701,25400
652,2022/02/20 00:00:00+00,7,2497,682,682,2497
653,2022/02/20 00:00:00+00,8,40000,22273,22273,40000
654,2022/02/20 00:00:00+00,9,31353,8095,8095,31353
655,2022/02/20 00:00:00+00,10,11789,3470,3470,11789
656,2022/02/20 00:00:00+00,11,0,0,0,0
657,2022/02/20 00:00:00+00,12,50000,28386,28386,50000
658,2022/02/20 00:00:00+00,13,50000,26005,26005,50000
659,2022/02/20 00:00:00+00,14,44550,11473,11473,44550
661,2022/02/21 00:00:00+00,1,0,0,0,0
662,2022/02/21 00:00:00+00,2,0,0,0,0
663,2022/02/21 00:00:00+00,3,0,0,0,0
664,2022/02/21 00:00:00+00,4,10000,3348,3348,10000
665,2022/02/21 00:00:00+00,5,50000,41729,41729,50000
666,2022/02/21 00:00:00+00,6,38269,15074,15074,38269
667,2022/02/21 00:00:00+00,7,1657,502,502,1657
668,2022/02/21 00:00:00+00,8,40000,37402,37402,40000
669,2022/02/21 00:00:00+00,9,36509,20334,20334,36509
670,2022/02/21 00:00:00+00,10,9769,4728,4728,9769
671,2022/02/21 00:00:00+00,11,0,0,0,0
672,2022/02/21 00:00:00+00,12,50000,21929,21929,50000
673,2022/02/21 00:00:00+00,13,50000,23866,23866,50000
674,2022/02/21 00:00:00+00,14,44100,16756,16756,44100
676,2022/02/22 00:00:00+00,1,0,0,0,0
677,2022/02/22 00:00:00+00,2,0,0,0,0
678,2022/02/22 00:00:00+00,3,0,0,0,0
679,2022/02/22 00:00:00+00,4,4950,2610,2610,4950
680,2022/02/22 00:00:00+00,5,50000,25705,25705,50000
681,2022/02/22 00:00:00+00,6,35029,18943,18943,35029
682,2022/02/22 00:00:00+00,7,841,431,431,841
683,2022/02/22 00:00:00+00,8,40000,38230,38230,40000
684,2022/02/22 00:00:00+00,9,39204,22611,22611,39204
685,2022/02/22 00:00:00+00,10,9853,5083,5083,9853
686,2022/02/22 00:00:00+00,11,0,0,0,0
687,2022/02/22 00:00:00+00,12,50000,27556,27556,50000
688,2022/02/22 00:00:00+00,13,50000,21521,21521,50000
689,2022/02/22 00:00:00+00,14,44050,16790,16790,44050
690,2022/02/22 00:00:00+00,15,50000,32041,32041,50000
691,2022/02/23 00:00:00+00,1,28250,14377,14377,28250
692,2022/02/23 00:00:00+00,2,50000,29046,29046,50000
693,2022/02/23 00:00:00+00,3,0,0,0,0
694,2022/02/23 00:00:00+00,4,6400,2437,2437,6400
695,2022/02/23 00:00:00+00,5,50000,18342,18342,50000
696,2022/02/23 00:00:00+00,6,40337,21910,21910,40337
697,2022/02/23 00:00:00+00,7,594,382,382,594
698,2022/02/23 00:00:00+00,8,40000,38260,38260,40000
699,2022/02/23 00:00:00+00,9,39735,21630,21630,39735
700,2022/02/23 00:00:00+00,10,8524,4036,4036,8524
701,2022/02/23 00:00:00+00,11,0,0,0,0
702,2022/02/23 00:00:00+00,12,50000,40589,40589,50000
703,2022/02/23 00:00:00+00,13,50000,27085,27085,50000
704,2022/02/23 00:00:00+00,14,46550,17122,17122,46550
705,2022/02/23 00:00:00+00,15,50000,23081,23081,50000
706,2022/02/24 00:00:00+00,1,28250,21772,21772,28250
707,2022/02/24 00:00:00+00,2,50000,16333,16333,50000
708,2022/02/24 00:00:00+00,3,0,0,0,0
709,2022/02/24 00:00:00+00,4,6650,2810,2810,6650
710,2022/02/24 00:00:00+00,5,37900,9539,9539,37900
711,2022/02/24 00:00:00+00,6,35238,15791,15791,35238
712,2022/02/24 00:00:00+00,7,2091,639,639,2091
713,2022/02/24 00:00:00+00,8,40000,33679,33679,40000
714,2022/02/24 00:00:00+00,9,39357,16461,16461,39357
715,2022/02/24 00:00:00+00,10,7519,3911,3911,7519
716,2022/02/24 00:00:00+00,11,0,0,0,0
717,2022/02/24 00:00:00+00,12,48500,15966,15966,48500
718,2022/02/24 00:00:00+00,13,50000,8706,8706,50000
719,2022/02/24 00:00:00+00,14,47450,21130,21130,47450
720,2022/02/24 00:00:00+00,15,50000,19150,19150,50000
721,2022/02/25 00:00:00+00,1,28250,21927,21927,28250
722,2022/02/25 00:00:00+00,2,0,25249,25249,0
723,2022/02/25 00:00:00+00,3,0,0,0,0
724,2022/02/25 00:00:00+00,4,11250,3142,3142,11250
725,2022/02/25 00:00:00+00,5,50000,46130,46130,50000
726,2022/02/25 00:00:00+00,6,21339,12733,12733,21339
727,2022/02/25 00:00:00+00,7,1482,571,571,1482
728,2022/02/25 00:00:00+00,8,40000,31757,31757,40000
729,2022/02/25 00:00:00+00,9,39808,16455,16455,39808
730,2022/02/25 00:00:00+00,10,6913,3974,3974,6913
731,2022/02/25 00:00:00+00,11,0,0,0,0
732,2022/02/25 00:00:00+00,12,50000,21597,21597,50000
733,2022/02/25 00:00:00+00,13,50000,24853,24853,50000
734,2022/02/25 00:00:00+00,14,40750,20771,20771,40750
735,2022/02/25 00:00:00+00,15,50000,17962,17962,50000
736,2022/02/26 00:00:00+00,1,28250,21940,21940,28250
737,2022/02/26 00:00:00+00,2,50000,22233,22233,50000
738,2022/02/26 00:00:00+00,3,0,0,0,0
739,2022/02/26 00:00:00+00,4,8500,3344,3344,8500
740,2022/02/26 00:00:00+00,5,50000,45017,45017,50000
741,2022/02/26 00:00:00+00,6,36029,13148,13148,36029
742,2022/02/26 00:00:00+00,7,2313,686,686,2313
743,2022/02/26 00:00:00+00,8,40000,35133,35133,40000
744,2022/02/26 00:00:00+00,9,37793,16103,16103,37793
745,2022/02/26 00:00:00+00,10,7201,3774,3774,7201
746,2022/02/26 00:00:00+00,11,0,0,0,0
747,2022/02/26 00:00:00+00,12,50000,22073,22073,50000
748,2022/02/26 00:00:00+00,13,50000,23926,23926,50000
749,2022/02/26 00:00:00+00,14,41450,21671,21671,41450
750,2022/02/26 00:00:00+00,15,50000,19477,19477,50000
751,2022/02/27 00:00:00+00,1,28250,18461,18461,28250
752,2022/02/27 00:00:00+00,2,50000,23078,23078,50000
753,2022/02/27 00:00:00+00,3,0,0,0,0
754,2022/02/27 00:00:00+00,4,27650,3489,3489,27650
755,2022/02/27 00:00:00+00,5,50000,35022,35022,50000
756,2022/02/27 00:00:00+00,6,44226,12250,12250,44226
757,2022/02/27 00:00:00+00,7,1689,789,789,1689
758,2022/02/27 00:00:00+00,8,40000,32879,32879,40000
759,2022/02/27 00:00:00+00,9,39097,15334,15334,39097
760,2022/02/27 00:00:00+00,10,11901,3283,3283,11901
761,2022/02/27 00:00:00+00,11,0,0,0,0
762,2022/02/27 00:00:00+00,12,49850,13768,13768,49850
763,2022/02/27 00:00:00+00,13,50000,19846,19846,50000
764,2022/02/27 00:00:00+00,14,42050,16993,16993,42050
765,2022/02/27 00:00:00+00,15,50000,27306,27306,50000
766,2022/02/28 00:00:00+00,1,28250,16559,16559,28250
767,2022/02/28 00:00:00+00,2,50000,12259,12259,50000
768,2022/02/28 00:00:00+00,3,0,0,0,0
769,2022/02/28 00:00:00+00,4,22100,3889,3889,22100
770,2022/02/28 00:00:00+00,5,50000,34264,34264,50000
771,2022/02/28 00:00:00+00,6,33800,11832,11832,33800
772,2022/02/28 00:00:00+00,7,1953,493,493,1953
773,2022/02/28 00:00:00+00,8,40000,29893,29893,40000
774,2022/02/28 00:00:00+00,9,32591,14165,14165,32591
775,2022/02/28 00:00:00+00,10,12943,4184,4184,12943
776,2022/02/28 00:00:00+00,11,0,0,0,0
777,2022/02/28 00:00:00+00,12,45550,10874,10874,45550
778,2022/02/28 00:00:00+00,13,50000,16895,16895,50000
779,2022/02/28 00:00:00+00,14,41200,14470,14470,41200
780,2022/02/28 00:00:00+00,15,50000,20563,20563,50000
781,2022/03/01 00:00:00+00,1,28250,20569,20569,28250
782,2022/03/01 00:00:00+00,2,42050,7712,7712,42050
783,2022/03/01 00:00:00+00,3,0,0,0,0
784,2022/03/01 00:00:00+00,4,10500,3052,3052,10500
785,2022/03/01 00:00:00+00,5,9550,4068,4068,9550
786,2022/03/01 00:00:00+00,6,27478,12263,12263,27478
787,2022/03/01 00:00:00+00,7,835,397,397,835
788,2022/03/01 00:00:00+00,8,40000,28684,28684,40000
789,2022/03/01 00:00:00+00,9,30706,13182,13182,30706
790,2022/03/01 00:00:00+00,10,9036,3871,3871,9036
791,2022/03/01 00:00:00+00,11,0,0,0,0
792,2022/03/01 00:00:00+00,12,35500,4022,4022,35500
793,2022/03/01 00:00:00+00,13,42050,8293,8293,42050
794,2022/03/01 00:00:00+00,14,39100,18202,18202,39100
795,2022/03/01 00:00:00+00,15,50000,11208,11208,50000
796,2022/03/02 00:00:00+00,1,28250,22092,22092,28250
797,2022/03/02 00:00:00+00,2,50000,12195,12195,50000
798,2022/03/02 00:00:00+00,3,0,0,0,0
799,2022/03/02 00:00:00+00,4,7100,3007,3007,7100
800,2022/03/02 00:00:00+00,5,11200,4590,4590,11200
801,2022/03/02 00:00:00+00,6,30418,13906,13906,30418
802,2022/03/02 00:00:00+00,7,840,451,451,840
803,2022/03/02 00:00:00+00,8,40000,33985,33985,40000
804,2022/03/02 00:00:00+00,9,38277,18387,18387,38277
805,2022/03/02 00:00:00+00,10,10112,4809,4809,10112
806,2022/03/02 00:00:00+00,11,0,0,0,0
807,2022/03/02 00:00:00+00,12,45100,9091,9091,45100
808,2022/03/02 00:00:00+00,13,49950,11161,11161,49950
809,2022/03/02 00:00:00+00,14,45250,21542,21542,45250
810,2022/03/02 00:00:00+00,15,49750,14161,14161,49750
811,2022/03/03 00:00:00+00,1,28250,18194,18194,28250
812,2022/03/03 00:00:00+00,2,50000,11896,11896,50000
813,2022/03/03 00:00:00+00,3,0,0,0,0
814,2022/03/03 00:00:00+00,4,12450,4335,4335,12450
815,2022/03/03 00:00:00+00,5,46900,15307,15307,46900
816,2022/03/03 00:00:00+00,6,32312,14598,14598,32312
817,2022/03/03 00:00:00+00,7,821,388,388,821
818,2022/03/03 00:00:00+00,8,40000,34505,34505,40000
819,2022/03/03 00:00:00+00,9,37403,17791,17791,37403
820,2022/03/03 00:00:00+00,10,12162,4204,4204,12162
821,2022/03/03 00:00:00+00,11,0,0,0,0
822,2022/03/03 00:00:00+00,12,48800,13195,13195,48800
823,2022/03/03 00:00:00+00,13,50000,16292,16292,50000
824,2022/03/03 00:00:00+00,14,46850,20681,20681,46850
825,2022/03/03 00:00:00+00,15,50000,17758,17758,50000
826,2022/03/04 00:00:00+00,1,28250,22799,22799,28250
827,2022/03/04 00:00:00+00,2,50000,9879,9879,50000
828,2022/03/04 00:00:00+00,3,0,0,0,0
829,2022/03/04 00:00:00+00,4,11650,4102,4102,11650
830,2022/03/04 00:00:00+00,5,24850,6272,6272,24850
831,2022/03/04 00:00:00+00,6,30500,14426,14426,30500
832,2022/03/04 00:00:00+00,7,1174,531,531,1174
833,2022/03/04 00:00:00+00,8,40000,35218,35218,40000
834,2022/03/04 00:00:00+00,9,36841,17205,17205,36841
835,2022/03/04 00:00:00+00,10,10881,4649,4649,10881
836,2022/03/04 00:00:00+00,11,0,0,0,0
837,2022/03/04 00:00:00+00,12,48100,8326,8326,48100
838,2022/03/04 00:00:00+00,13,50000,8182,8182,50000
839,2022/03/04 00:00:00+00,14,48350,23393,23393,48350
840,2022/03/04 00:00:00+00,15,49450,13693,13693,49450
841,2022/03/05 00:00:00+00,1,28250,22309,22309,28250
842,2022/03/05 00:00:00+00,2,49900,8602,8602,49900
843,2022/03/05 00:00:00+00,3,0,0,0,0
844,2022/03/05 00:00:00+00,4,12400,4275,4275,12400
845,2022/03/05 00:00:00+00,5,37250,8593,8593,37250
846,2022/03/05 00:00:00+00,6,27185,14287,14287,27185
847,2022/03/05 00:00:00+00,7,941,414,414,941
848,2022/03/05 00:00:00+00,8,40000,30313,30313,40000
849,2022/03/05 00:00:00+00,9,34352,15833,15833,34352
850,2022/03/05 00:00:00+00,10,7725,4106,4106,7725
851,2022/03/05 00:00:00+00,11,0,0,0,0
852,2022/03/05 00:00:00+00,12,36700,10054,10054,36700
853,2022/03/05 00:00:00+00,13,48000,8262,8262,48000
854,2022/03/05 00:00:00+00,14,48050,22039,22039,48050
855,2022/03/05 00:00:00+00,15,50000,15258,15258,50000
856,2022/03/06 00:00:00+00,1,28250,27721,27721,28250
857,2022/03/06 00:00:00+00,2,50000,12275,12275,50000
858,2022/03/06 00:00:00+00,3,0,0,0,0
859,2022/03/06 00:00:00+00,4,10350,3590,3590,10350
860,2022/03/06 00:00:00+00,5,18550,4422,4422,18550
861,2022/03/06 00:00:00+00,6,36593,14213,14213,36593
862,2022/03/06 00:00:00+00,7,1472,693,693,1472
863,2022/03/06 00:00:00+00,8,40000,28241,28241,40000
864,2022/03/06 00:00:00+00,9,35922,11949,11949,35922
865,2022/03/06 00:00:00+00,10,6886,3447,3447,6886
866,2022/03/06 00:00:00+00,11,0,0,0,0
867,2022/03/06 00:00:00+00,12,50000,15924,15924,50000
868,2022/03/06 00:00:00+00,13,50000,20467,20467,50000
869,2022/03/06 00:00:00+00,14,49850,24211,24211,49850
870,2022/03/06 00:00:00+00,15,49950,15474,15474,49950
871,2022/03/07 00:00:00+00,1,28250,23173,23173,28250
872,2022/03/07 00:00:00+00,2,50000,15567,15567,50000
873,2022/03/07 00:00:00+00,3,0,0,0,0
874,2022/03/07 00:00:00+00,4,2700,1366,1366,2700
875,2022/03/07 00:00:00+00,5,9050,5095,5095,9050
876,2022/03/07 00:00:00+00,6,29309,14351,14351,29309
877,2022/03/07 00:00:00+00,7,1898,736,736,1898
878,2022/03/07 00:00:00+00,8,40000,37198,37198,40000
879,2022/03/07 00:00:00+00,9,38440,20113,20113,38440
880,2022/03/07 00:00:00+00,10,8132,3284,3284,8132
881,2022/03/07 00:00:00+00,11,0,0,0,0
882,2022/03/07 00:00:00+00,12,9900,1894,1894,9900
883,2022/03/07 00:00:00+00,13,4550,1600,1600,4550
884,2022/03/07 00:00:00+00,14,9850,5135,5135,9850
885,2022/03/07 00:00:00+00,15,4250,2263,2263,4250
886,2022/03/08 00:00:00+00,1,28250,21467,21467,28250
887,2022/03/08 00:00:00+00,2,50000,10385,10385,50000
888,2022/03/08 00:00:00+00,3,0,0,0,0
889,2022/03/08 00:00:00+00,4,9500,1927,1927,9500
890,2022/03/08 00:00:00+00,5,9400,4020,4020,9400
891,2022/03/08 00:00:00+00,6,45168,18873,18873,45168
892,2022/03/08 00:00:00+00,7,2036,468,468,2036
893,2022/03/08 00:00:00+00,8,40000,38626,38626,40000
894,2022/03/08 00:00:00+00,9,38327,23870,23870,38327
895,2022/03/08 00:00:00+00,10,8052,4061,4061,8052
896,2022/03/08 00:00:00+00,11,0,0,0,0
897,2022/03/08 00:00:00+00,12,6700,1723,1723,6700
898,2022/03/08 00:00:00+00,13,7750,2302,2302,7750
899,2022/03/08 00:00:00+00,14,9700,7917,7917,9700
900,2022/03/08 00:00:00+00,15,8250,5139,5139,8250
901,2022/03/09 00:00:00+00,1,28250,25840,25840,28250
902,2022/03/09 00:00:00+00,2,50000,8279,8279,50000
903,2022/03/09 00:00:00+00,3,0,0,0,0
904,2022/03/09 00:00:00+00,4,6250,2057,2057,6250
905,2022/03/09 00:00:00+00,5,9550,5230,5230,9550
906,2022/03/09 00:00:00+00,6,37918,15325,15325,37918
907,2022/03/09 00:00:00+00,7,1436,654,654,1436
908,2022/03/09 00:00:00+00,8,40000,39213,39213,40000
909,2022/03/09 00:00:00+00,9,0,0,0,0
910,2022/03/09 00:00:00+00,10,7942,3955,3955,7942
911,2022/03/09 00:00:00+00,11,0,0,0,0
912,2022/03/09 00:00:00+00,12,9650,3592,3592,9650
913,2022/03/09 00:00:00+00,13,5100,3112,3112,5100
914,2022/03/09 00:00:00+00,14,0,0,0,0
915,2022/03/09 00:00:00+00,15,9800,5862,5862,9800
916,2022/03/10 00:00:00+00,1,0,0,0,0
917,2022/03/10 00:00:00+00,2,50000,12838,12838,50000
918,2022/03/10 00:00:00+00,3,0,0,0,0
919,2022/03/10 00:00:00+00,4,4700,1695,1695,4700
920,2022/03/10 00:00:00+00,5,0,0,0,0
921,2022/03/10 00:00:00+00,6,33345,17379,17379,33345
922,2022/03/10 00:00:00+00,7,743,480,480,743
923,2022/03/10 00:00:00+00,8,40000,34060,34060,40000
924,2022/03/10 00:00:00+00,9,0,0,0,0
925,2022/03/10 00:00:00+00,10,7123,3242,3242,7123
926,2022/03/10 00:00:00+00,11,500,402,402,500
927,2022/03/10 00:00:00+00,12,2600,1180,1180,2600
928,2022/03/10 00:00:00+00,13,1650,1144,1144,1650
929,2022/03/10 00:00:00+00,14,0,0,0,0
930,2022/03/10 00:00:00+00,15,9150,5228,5228,9150
931,2022/03/11 00:00:00+00,1,28250,17597,17597,28250
932,2022/03/11 00:00:00+00,2,50000,24144,24144,50000
933,2022/03/11 00:00:00+00,3,0,0,0,0
934,2022/03/11 00:00:00+00,4,4850,1760,1760,4850
935,2022/03/11 00:00:00+00,5,9400,3328,3328,9400
936,2022/03/11 00:00:00+00,6,30646,14631,14631,30646
937,2022/03/11 00:00:00+00,7,1097,501,501,1097
938,2022/03/11 00:00:00+00,8,40000,32037,32037,40000
939,2022/03/11 00:00:00+00,9,0,0,0,0
940,2022/03/11 00:00:00+00,10,6777,2970,2970,6777
941,2022/03/11 00:00:00+00,11,489,393,393,489
942,2022/03/11 00:00:00+00,12,9950,2397,2397,9950
943,2022/03/11 00:00:00+00,13,8250,2291,2291,8250
944,2022/03/11 00:00:00+00,14,9700,8800,8800,9700
945,2022/03/11 00:00:00+00,15,9850,5746,5746,9850
946,2022/03/12 00:00:00+00,1,28250,27135,27135,28250
947,2022/03/12 00:00:00+00,2,50000,7045,7045,50000
948,2022/03/12 00:00:00+00,3,0,0,0,0
949,2022/03/12 00:00:00+00,4,8350,2377,2377,8350
950,2022/03/12 00:00:00+00,5,9500,5369,5369,9500
951,2022/03/12 00:00:00+00,6,29833,13356,13356,29833
952,2022/03/12 00:00:00+00,7,1110,536,536,1110
953,2022/03/12 00:00:00+00,8,40000,38412,38412,40000
954,2022/03/12 00:00:00+00,9,0,0,0,0
955,2022/03/12 00:00:00+00,10,5850,3121,3121,5850
956,2022/03/12 00:00:00+00,11,505,387,387,505
957,2022/03/12 00:00:00+00,12,9600,2762,2762,9600
958,2022/03/12 00:00:00+00,13,9150,3656,3656,9150
959,2022/03/12 00:00:00+00,14,9800,7133,7133,9800
960,2022/03/12 00:00:00+00,15,9000,5017,5017,9000
961,2022/03/13 00:00:00+00,1,28250,23822,23822,28250
962,2022/03/13 00:00:00+00,2,50000,12297,12297,50000
963,2022/03/13 00:00:00+00,3,0,0,0,0
964,2022/03/13 00:00:00+00,4,5250,2078,2078,5250
965,2022/03/13 00:00:00+00,5,9900,4480,4480,9900
966,2022/03/13 00:00:00+00,6,31179,12560,12560,31179
967,2022/03/13 00:00:00+00,7,1063,456,456,1063
968,2022/03/13 00:00:00+00,8,40000,33269,33269,40000
969,2022/03/13 00:00:00+00,9,0,0,0,0
970,2022/03/13 00:00:00+00,10,5533,3318,3318,5533
971,2022/03/13 00:00:00+00,11,472,389,389,472
972,2022/03/13 00:00:00+00,12,9000,2204,2204,9000
973,2022/03/13 00:00:00+00,13,9400,2575,2575,9400
974,2022/03/13 00:00:00+00,14,9750,5839,5839,9750
975,2022/03/13 00:00:00+00,15,9100,4474,4474,9100
976,2022/03/14 00:00:00+00,1,28200,12197,12197,28200
977,2022/03/14 00:00:00+00,2,50000,10849,10849,50000
978,2022/03/14 00:00:00+00,3,0,0,0,0
979,2022/03/14 00:00:00+00,4,7050,902,902,7050
980,2022/03/14 00:00:00+00,5,5050,2204,2204,5050
981,2022/03/14 00:00:00+00,6,29823,3309,3309,29823
982,2022/03/14 00:00:00+00,7,679,302,302,679
983,2022/03/14 00:00:00+00,8,40000,15273,15273,40000
984,2022/03/14 00:00:00+00,9,0,0,0,0
985,2022/03/14 00:00:00+00,10,5666,1043,1043,5666
986,2022/03/14 00:00:00+00,11,405,367,367,405
987,2022/03/14 00:00:00+00,12,9350,943,943,9350
988,2022/03/14 00:00:00+00,13,6650,1114,1114,6650
989,2022/03/14 00:00:00+00,14,9300,1876,1876,9300
990,2022/03/14 00:00:00+00,15,2150,986,986,2150
991,2022/03/15 00:00:00+00,1,28250,11137,11137,28250
992,2022/03/15 00:00:00+00,2,50000,13753,13753,50000
993,2022/03/15 00:00:00+00,3,0,0,0,0
994,2022/03/15 00:00:00+00,4,2050,1047,1047,2050
995,2022/03/15 00:00:00+00,5,6350,1965,1965,6350
996,2022/03/15 00:00:00+00,6,28784,9564,9564,28784
997,2022/03/15 00:00:00+00,7,2099,617,617,2099
998,2022/03/15 00:00:00+00,8,40000,31632,31632,40000
999,2022/03/15 00:00:00+00,9,0,0,0,0
1000,2022/03/15 00:00:00+00,10,5938,1965,1965,5938
1001,2022/03/15 00:00:00+00,11,490,412,412,490
1002,2022/03/15 00:00:00+00,12,6350,1021,1021,6350
1003,2022/03/15 00:00:00+00,13,8300,1492,1492,8300
1004,2022/03/15 00:00:00+00,14,8000,3334,3334,8000
1005,2022/03/15 00:00:00+00,15,8400,3233,3233,8400
1006,2022/03/16 00:00:00+00,1,28250,20911,20911,28250
1007,2022/03/16 00:00:00+00,2,50000,9225,9225,50000
1008,2022/03/16 00:00:00+00,3,0,0,0,0
1009,2022/03/16 00:00:00+00,4,5200,1433,1433,5200
1010,2022/03/16 00:00:00+00,5,9200,2523,2523,9200
1011,2022/03/16 00:00:00+00,6,35563,15106,15106,35563
1012,2022/03/16 00:00:00+00,7,1963,592,592,1963
1013,2022/03/16 00:00:00+00,8,40000,30465,30465,40000
1014,2022/03/16 00:00:00+00,9,0,0,0,0
1015,2022/03/16 00:00:00+00,10,9334,3230,3230,9334
1016,2022/03/16 00:00:00+00,11,521,424,424,521
